"Instrument","InstrumentSub","Sector","Periode","waarde"
"Zakelijke kredietverlening ","Uitstaande bedragen (mln euro's) ","Niet-financiële bedrijven ","2013-09",290844
"Zakelijke kredietverlening ","Uitstaande bedragen (mln euro's) ","Niet-financiële bedrijven ","2013-10",291680
"Zakelijke kredietverlening ","Uitstaande bedragen (mln euro's) ","Niet-financiële bedrijven ","2013-11",291892
"Zakelijke kredietverlening ","Uitstaande bedragen (mln euro's) ","Niet-financiële bedrijven ","2013-12",287931
"Zakelijke kredietverlening ","Uitstaande bedragen (mln euro's) ","Niet-financiële bedrijven ","2014-01",287526
"Zakelijke kredietverlening ","Uitstaande bedragen (mln euro's) ","Niet-financiële bedrijven ","2014-02",286817
"Zakelijke kredietverlening ","Uitstaande bedragen (mln euro's) ","Niet-financiële bedrijven ","2014-03",284634
"Zakelijke kredietverlening ","Uitstaande bedragen (mln euro's) ","Niet-financiële bedrijven ","2014-04",285186
"Zakelijke kredietverlening ","Uitstaande bedragen (mln euro's) ","Niet-financiële bedrijven ","2014-05",284525
"Zakelijke kredietverlening ","Uitstaande bedragen (mln euro's) ","Niet-financiële bedrijven ","2014-06",282668
"Zakelijke kredietverlening ","Uitstaande bedragen (mln euro's) ","Niet-financiële bedrijven ","2014-07",282463
"Zakelijke kredietverlening ","Uitstaande bedragen (mln euro's) ","Niet-financiële bedrijven ","2014-08",281988
"Zakelijke kredietverlening ","Uitstaande bedragen (mln euro's) ","Niet-financiële bedrijven ","2014-09",280846
"Zakelijke kredietverlening ","Uitstaande bedragen (mln euro's) ","Niet-financiële bedrijven ","2014-10",279691
"Zakelijke kredietverlening ","Uitstaande bedragen (mln euro's) ","Niet-financiële bedrijven ","2014-11",276658
"Zakelijke kredietverlening ","Uitstaande bedragen (mln euro's) ","Niet-financiële bedrijven ","2014-12",272476
"Zakelijke kredietverlening ","Uitstaande bedragen (mln euro's) ","Niet-financiële bedrijven ","2015-01",275413
"Zakelijke kredietverlening ","Uitstaande bedragen (mln euro's) ","Niet-financiële bedrijven ","2015-02",273744
"Zakelijke kredietverlening ","Uitstaande bedragen (mln euro's) ","Niet-financiële bedrijven ","2015-03",271519
"Zakelijke kredietverlening ","Uitstaande bedragen (mln euro's) ","Niet-financiële bedrijven ","2015-04",272360
"Zakelijke kredietverlening ","Uitstaande bedragen (mln euro's) ","Niet-financiële bedrijven ","2015-05",271645
"Zakelijke kredietverlening ","Uitstaande bedragen (mln euro's) ","Niet-financiële bedrijven ","2015-06",269426
"Zakelijke kredietverlening ","Uitstaande bedragen (mln euro's) ","Niet-financiële bedrijven ","2015-07",267989
"Zakelijke kredietverlening ","Uitstaande bedragen (mln euro's) ","Niet-financiële bedrijven ","2015-08",265479
"Zakelijke kredietverlening ","Uitstaande bedragen (mln euro's) ","Niet-financiële bedrijven ","2015-09",264356
"Zakelijke kredietverlening ","Uitstaande bedragen (mln euro's) ","Niet-financiële bedrijven ","2015-10",264265
"Zakelijke kredietverlening ","Uitstaande bedragen (mln euro's) ","Niet-financiële bedrijven ","2015-11",263187
"Zakelijke kredietverlening ","Uitstaande bedragen (mln euro's) ","Niet-financiële bedrijven ","2015-12",262013
"Zakelijke kredietverlening ","Uitstaande bedragen (mln euro's) ","Niet-financiële bedrijven ","2016-01",264424
"Zakelijke kredietverlening ","Uitstaande bedragen (mln euro's) ","Niet-financiële bedrijven ","2016-02",264271
"Zakelijke kredietverlening ","Uitstaande bedragen (mln euro's) ","Niet-financiële bedrijven ","2016-03",262141
"Zakelijke kredietverlening ","Uitstaande bedragen (mln euro's) ","Niet-financiële bedrijven ","2016-04",261915
"Zakelijke kredietverlening ","Uitstaande bedragen (mln euro's) ","Niet-financiële bedrijven ","2016-05",261868
"Zakelijke kredietverlening ","Uitstaande bedragen (mln euro's) ","Niet-financiële bedrijven ","2016-06",261196
"Zakelijke kredietverlening ","Uitstaande bedragen (mln euro's) ","Niet-financiële bedrijven ","2016-07",260245
"Zakelijke kredietverlening ","Uitstaande bedragen (mln euro's) ","Niet-financiële bedrijven ","2016-08",259898
"Zakelijke kredietverlening ","Uitstaande bedragen (mln euro's) ","Niet-financiële bedrijven ","2016-09",257666
"Zakelijke kredietverlening ","Uitstaande bedragen (mln euro's) ","Niet-financiële bedrijven ","2016-10",258001
"Zakelijke kredietverlening ","Uitstaande bedragen (mln euro's) ","Niet-financiële bedrijven ","2016-11",255316
"Zakelijke kredietverlening ","Uitstaande bedragen (mln euro's) ","Niet-financiële bedrijven ","2016-12",256926
"Zakelijke kredietverlening ","Uitstaande bedragen (mln euro's) ","Niet-financiële bedrijven ","2017-01",257400
"Zakelijke kredietverlening ","Uitstaande bedragen (mln euro's) ","Niet-financiële bedrijven ","2017-02",257025
"Zakelijke kredietverlening ","Uitstaande bedragen (mln euro's) ","Niet-financiële bedrijven ","2017-03",256851
"Zakelijke kredietverlening ","Uitstaande bedragen (mln euro's) ","Niet-financiële bedrijven ","2017-04",257672
"Zakelijke kredietverlening ","Uitstaande bedragen (mln euro's) ","Niet-financiële bedrijven ","2017-05",255572
"Zakelijke kredietverlening ","Uitstaande bedragen (mln euro's) ","Niet-financiële bedrijven ","2017-06",253411
"Zakelijke kredietverlening ","Uitstaande bedragen (mln euro's) ","Niet-financiële bedrijven ","2017-07",253145
"Zakelijke kredietverlening ","Uitstaande bedragen (mln euro's) ","Niet-financiële bedrijven ","2017-08",252530
"Zakelijke kredietverlening ","Uitstaande bedragen (mln euro's) ","Niet-financiële bedrijven ","2017-09",252437
"Zakelijke kredietverlening ","Uitstaande bedragen (mln euro's) ","Niet-financiële bedrijven ","2017-10",251786
