"date","InternationalGDP_Germany_GDP","InternationalGDP_France_GDP","InternationalGDP_Italy_GDP","InternationalGDP_Spain_GDP","InternationalGDP_Belgium_GDP","NonFinancialCorporations_GrossValueAdded_12","NonFinancialCorporations_GrossOperatingSurplus_13","NonFinancialCorporations_GrossProfitsBeforeTaxes_14","NonFinancialCorporations_ProfitsFromForeignSubsidiaries_15","NonFinancialCorporations_ratios_ProfitRatio_16","NonFinancialCorporations_ratios_CapitalFormationRatio_17","FinancialCorporations_GrossValueAdded_19","FinancialCorporations_GrossProfitsBeforeTaxes_20","FinancialCorporations_ProfitsFromForeignSubsidiaries_21","FinancialCorporations_FinancialNetWorth_22","FinancialCorporations_PropertyIncomeReceived_23","FinancialCorporations_PropertyIncomePaid_24","FinancialCorporations_FinancialAssetsOfPensionFunds_26","MacroComponents_GrossDomesticProduct_2_seasonCorrected_expenditure","MacroComponents_Total_3_seasonCorrected_expenditure","MacroComponents_ImportsOfGoods_4_seasonCorrected_expenditure","MacroComponents_ImportsOfServices_5_seasonCorrected_expenditure","MacroComponents_HouseholdsIncludingNPISHs_9_seasonCorrected_expenditure","MacroComponents_GeneralGovernment_10_seasonCorrected_expenditure","MacroComponents_Total_11_seasonCorrected_expenditure","MacroComponents_EnterprisesAndHouseholds_12_seasonCorrected_expenditure","MacroComponents_GeneralGovernment_13_seasonCorrected_expenditure","MacroComponents_ChangesInInventoriesInclValuables_14_seasonCorrected_expenditure","MacroComponents_ExportsOfGoods_16_seasonCorrected_expenditure","MacroComponents_ExportsOfServices_17_seasonCorrected_expenditure","SectorProduction_AAgricultureForestryAndFishing_20_seasonCorrected_production","SectorProduction_BMiningAndQuarrying_22_seasonCorrected_production","SectorProduction_DElectricityAndGasSupply_35_seasonCorrected_production","SectorProduction_EWaterSupplyAndWasteManagement_36_seasonCorrected_production","SectorProduction_FConstruction_37_seasonCorrected_production","SectorProduction_JInformationAndCommunication_43_seasonCorrected_production","SectorProduction_KFinancialInstitutions_44_seasonCorrected_production","SectorProduction_LRentingBuyingSellingRealEstate_45_seasonCorrected_production","SectorProduction_RUCultureRecreationOtherServices_59_seasonCorrected_production","SectorProduction_TaxesLessSubsidiesOnProducts_60_seasonCorrected_production","SectorProduction_TaxesOnProducts_61_seasonCorrected_production","BusinessConfidence_All.enterprises..no.finance.or.energy._BusinessConfidence","BusinessConfidence_A.Agriculture..forestry.and.fishing_BusinessConfidence","BusinessConfidence_B.Mining.and.quarrying_BusinessConfidence","BusinessConfidence_C.Industry..H.S.services.and.45.47_BusinessConfidence","BusinessConfidence_C.Manufacturing_BusinessConfidence","BusinessConfidence_F.Construction_BusinessConfidence","BusinessConfidence_G.Wholesale.and.retail.trade_BusinessConfidence","BusinessConfidence_X45.Sale.and.repair.of.motor.vehicles_BusinessConfidence","BusinessConfidence_X46.Wholesale.trade..no.motor.vehicles._BusinessConfidence","BusinessConfidence_X47.Retail.trade..not.in.motor.vehicles._BusinessConfidence","BusinessSituationNextThreeMonths_All.enterprises..no.finance.or.energy.BusinessSituationNextThreeMonths","BusinessSituationNextThreeMonths_A.Agriculture..forestry.and.fishingBusinessSituationNextThreeMonths","BusinessSituationNextThreeMonths_B.Mining.and.quarryingBusinessSituationNextThreeMonths","BusinessSituationNextThreeMonths_C.Industry..H.S.services.and.45.47BusinessSituationNextThreeMonths","BusinessSituationNextThreeMonths_C.ManufacturingBusinessSituationNextThreeMonths","BusinessSituationNextThreeMonths_F.ConstructionBusinessSituationNextThreeMonths","BusinessSituationNextThreeMonths_G.Wholesale.and.retail.tradeBusinessSituationNextThreeMonths","BusinessSituationNextThreeMonths_X45.Sale.and.repair.of.motor.vehiclesBusinessSituationNextThreeMonths","BusinessSituationNextThreeMonths_X46.Wholesale.trade..no.motor.vehicles.BusinessSituationNextThreeMonths","BusinessSituationNextThreeMonths_X47.Retail.trade..not.in.motor.vehicles.BusinessSituationNextThreeMonths","BusinessSituationPastThreeMonths_All.enterprises..no.finance.or.energy.BusinessSituationPastThreeMonths","BusinessSituationPastThreeMonths_A.Agriculture..forestry.and.fishingBusinessSituationPastThreeMonths","BusinessSituationPastThreeMonths_B.Mining.and.quarryingBusinessSituationPastThreeMonths","BusinessSituationPastThreeMonths_C.Industry..H.S.services.and.45.47BusinessSituationPastThreeMonths","BusinessSituationPastThreeMonths_C.ManufacturingBusinessSituationPastThreeMonths","BusinessSituationPastThreeMonths_F.ConstructionBusinessSituationPastThreeMonths","BusinessSituationPastThreeMonths_G.Wholesale.and.retail.tradeBusinessSituationPastThreeMonths","BusinessSituationPastThreeMonths_X45.Sale.and.repair.of.motor.vehiclesBusinessSituationPastThreeMonths","BusinessSituationPastThreeMonths_X46.Wholesale.trade..no.motor.vehicles.BusinessSituationPastThreeMonths","BusinessSituationPastThreeMonths_X47.Retail.trade..not.in.motor.vehicles.BusinessSituationPastThreeMonths","BeloningSeizoengecorrigeerd_BeloningSeizoengecorrigeerd_2"
May 2007,196978.021533545,149807.846394944,126830.908546341,84214.9326010201,26499.7244624725,30099.1693023736,10564.6425732907,15618.3709470958,NA,11.6927991327005,5.65755391040783,2988.90808081585,1821.73225310302,NA,30620.4443101876,1.03083497871867,0.89710644205235,255594.952434495,62880.9214989543,35478.3738143194,26244.3570480968,8896.22337812203,29820.2156416374,15209.2881230572,13072.1155048914,10547.5922585833,2509.8581564334,-22.9180436861125,31024.4206216757,9023.88707829579,967.102905019004,1947.51447271967,581.798376626133,324.664637467796,3093.7128455519,2213.2784601873,4086.05740181388,3714.14615437645,1536.51361573534,8152.42149319899,8116.92262629195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23936.064340928
Jun 2007,197373.152126065,150025.869753131,126942.769131131,84457.8207541736,26571.5733838517,29994.0175532284,11181.4018029437,16045.6660339099,NA,12.4275555722001,5.2382036357095,3050.34441195865,2254.05071061279,NA,31295.6952011927,1.05589497144422,0.920899966024342,256761.567694023,63063.6900065624,35528.5155386942,26572.5646651339,8615.97287715521,29863.7945927026,15241.4053678871,12841.9626836572,10324.9622510832,2501.00129078466,72.1147403880196,31267.0390824475,9072.89574753705,961.97594092739,2008.81445559674,591.936296696491,321.353159560992,3098.00725771318,2224.90772508563,4112.44761390884,3721.9809690414,1525.03951353865,8180.60366128318,8145.24088753396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24055.2776941073
Jul 2007,197496.918117948,150229.053926485,126989.5040769,84678.2111042669,26676.9489178133,29543.3578969623,12920.2333127245,17111.8482794365,NA,14.5839146135983,4.44619162978767,3174.05650065392,3365.1724088135,NA,31965.6131616352,1.08845002801376,0.953374163839288,258209.325650067,63300.6940173079,35424.5358201106,26977.7011378805,8103.0522418223,29911.7266188559,15285.6582435453,12519.4633477489,10032.5554678333,2468.56995583571,157.901655520489,31529.3956781925,9095.24318189092,956.540261778763,2092.57102031482,608.679086888449,314.0477692508,3111.16313321876,2233.70160942205,4180.66562056217,3704.377320577,1502.02456413591,8248.52134977042,8212.79126990012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24182.2980245027
Aug 2007,197805.171027458,150305.30952496,126924.584755667,84899.1253635901,26758.9061129437,29371.924560174,13810.7662056263,17583.0076312407,NA,15.6600684137491,4.88854490596646,3236.9421473373,4020.82352675355,NA,33596.1327805194,1.10525127114583,0.971462090413559,258479.270901528,63578.4245070133,36089.3890253818,27095.7094026568,8661.78290162235,29992.4146612523,15323.2277798009,13112.4910029602,10632.2871711458,2460.53465522169,135.672142663239,31729.9380684844,9146.6476540612,952.276145657535,2183.58189625822,625.605469270102,311.685594735152,3118.57975218108,2241.37387343962,4228.72090680387,3698.94341802815,1492.75240368329,8309.60975956442,8274.08541306657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24339.0795887245
Sep 2007,198297.910854595,150254.636548555,126748.011167433,85120.563532143,26817.444969243,29479.7175428637,13853.0004816491,17459.1440893228,NA,15.6560169726526,6.56526346424587,3239.00135200879,4221.00406443294,NA,36187.2540578454,1.10629870084041,0.975163745747153,257571.403448405,63896.8814756787,37523.0751545076,26926.5894594627,10292.1648565553,30105.8587198918,15354.1139766538,14621.0456492909,12124.1573610209,2476.8953889426,5.4262018162715,31868.6662533232,9227.10916404787,949.183592563702,2281.84708342696,642.71544384145,314.266636014048,3120.25711460015,2247.92451713833,4256.61347263395,3705.67926139485,1497.22303218079,8363.86889066516,8329.12331703331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24525.6223867728
Oct 2007,198975.137599359,150077.03499727,126459.783312196,85342.5256099261,26852.5654867111,29866.7368450312,13046.9361407929,16740.2576536826,NA,14.5717602903087,9.47634730462592,3180.23411466839,3965.71402185167,NA,39738.976993613,1.09159231709753,0.964479129840073,255485.723290699,64256.0649233041,39725.5942074881,26470.3413082981,12994.1981066213,30252.0587947746,15378.316834104,17045.1272867412,14508.1660374585,2517.65215699845,-232.836167020415,31945.5802327089,9336.62771185094,947.262602497267,2387.36658182104,660.009010602494,321.790893087489,3116.19522047597,2253.3535405182,4264.3433180524,3724.58485067709,1515.43644962841,8411.29874307269,8377.90498180035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24741.9264186477
Nov 2007,199553.291086031,150274.283361496,126569.03886424,85482.5969219273,26893.0465010448,30113.1890367997,12757.4679499842,16364.3428045106,NA,14.1218759019912,10.4468577862515,3157.616719332,3587.1059948176,NA,39459.1749823452,1.09422148333866,0.963448628483249,253701.760783248,64541.5620927324,40494.5283151171,26331.2732892834,13921.0578391718,30294.5647174143,15424.3799228885,17910.8022310479,15331.793678474,2560.10223126357,-347.024633964276,32043.8735530237,9440.2865649135,950.085403107709,2427.72152005378,662.575644340884,324.828787540232,3129.53333158794,2255.94564097452,4302.76829086771,3729.62260998983,1528.41246676901,8460.93214887006,8428.42166164185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24938.0576126306
Dec 2007,200032.37131461,150846.381641234,127075.777823564,85540.7774681467,26938.8880122441,30219.0741181691,12984.595909223,16331.3995418068,NA,14.3063638077001,9.47679490912259,3171.14916599961,3085.17998333073,NA,35347.8480240418,1.11418619956381,0.972072241676678,252219.515926053,64753.3729839635,39829.8774773948,26509.3854024184,13072.7440542069,30233.376487811,15492.3032430075,17218.0704822109,14595.0402840674,2604.24561173797,-337.139199015309,32163.5462142674,9538.08572323556,957.651994395024,2402.91189812518,650.415345056622,323.380319372279,3160.27144793609,2255.70081850729,4371.88839107989,3720.79253933308,1536.15108360258,8512.76910805726,8480.6733565578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25114.0159687217
Jan 2008,200412.378285098,151793.329836482,127980.000190167,85517.0672485844,26990.090020309,30184.3920891395,13728.3200185093,16641.4278655712,NA,15.1252240074355,6.56615867323922,3220.83145467124,2459.93598739107,NA,27404.9961187029,1.15148646577299,0.990349969420364,251038.988719113,64891.4975969977,37731.6416943211,27004.6776477033,10449.2567517264,30068.4941059647,15582.0867944608,14966.9320402304,12297.9058542387,2650.08229842165,-203.179862173517,32304.5982164401,9630.02518681713,969.962376359216,2312.93771603525,623.528112749707,317.445488583628,3208.4095695204,2252.61907311652,4471.70361868894,3698.09463870683,1538.65230012914,8566.80962063434,8534.66006654821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25269.8014869208
Feb 2008,200605.271313896,152178.419507933,128373.730639193,85534.2642572555,27024.1980070935,30362.4275150275,13666.0110319489,16365.1140473339,NA,14.9860210517927,4.93888060933896,3230.62843583572,1844.17299786285,NA,23340.036053341,1.17219668299554,1.00215692429101,249193.615378043,64984.155552508,36456.3514778118,27232.742473247,8925.6923623115,30015.4029310296,15633.4675864785,13657.9483995625,10954.9428561025,2683.97974627633,-130.555131332931,32332.9125546532,9667.24116259967,971.318189580852,2272.24088348633,609.160220110698,317.127664448744,3241.88692277618,2253.13433193144,4514.6297115745,3691.34918452014,1538.78837916392,8589.46253330286,8556.66169413466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25382.89675128
Mar 2008,200611.050401006,152001.650655586,128256.96917064,85592.3684941601,27041.2119725975,30753.180395833,12797.6689495418,15502.4580870948,NA,13.8887549407718,4.59496071742182,3200.54010949305,1237.89101474608,NA,23152.9678279561,1.17631685123147,1.00749310628862,246683.395902844,65031.3468504943,36004.006827867,27193.5798790497,8502.05088596204,30074.1029630057,15646.4456190606,13291.1195602072,10566.1512896588,2705.93795530202,-119.265006493552,32248.4892289067,9649.73365058319,961.719434059932,2280.82140047841,607.311667139596,322.426846967628,3260.70350770343,2257.24659495204,4500.66666973657,3700.55617677303,1536.55932070694,8580.7278460628,8546.67823931713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25453.3017617992
Apr 2008,200429.715546426,151263.023279441,127629.71578451,85691.379959298,27041.1319168211,31356.6507315563,11123.293771288,14053.459984854,NA,11.8334256743727,5.5343989974878,3130.56647564324,641.090038040766,NA,26843.7914425481,1.16384697048077,1.0063585154132,243508.330293516,65033.0714909569,36374.6077444867,26887.1898651112,9178.33232267806,30244.5942018929,15621.0208922072,13866.4455221645,11131.5311549078,2715.95692549871,-169.30948765538,32051.3282392005,9577.50265076771,941.166109796456,2338.67926701151,617.9824538364,333.34303614028,3264.85932430215,2264.95586217835,4429.81449317515,3725.71561546549,1531.96512475818,8540.60555891421,8504.70970209566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25481.0165184784
May 2008,200142.895172962,150829.748975824,127013.290599595,85768.997856109,27039.0129652612,31640.5302668199,10691.4796482585,13760.1154706533,NA,11.2445241019934,6.06845931938845,3098.64821044836,694.072265333863,NA,27176.403764285,1.16284427243252,1.00130598113444,239132.566171047,65020.4490328548,36675.3021652766,26804.4499627932,9562.65343984852,30329.2713601951,15629.3990413384,14201.4428710304,11495.7277550392,2686.99397392385,-168.338492204302,31969.2918123736,9535.81791273806,938.403196383245,2388.63428338615,620.913310133302,337.814806328233,3259.75378522522,2274.66628235116,4397.24057915343,3743.46876353949,1530.59273220235,8475.62081794141,8439.18529121854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25526.1828187894
Jun 2008,199750.589280613,150701.827744735,126407.693615895,85825.222184593,27034.8551179177,31604.8190016238,11502.2265804535,14622.4245444927,NA,12.1220502236339,6.19714168312375,3104.7853139084,1396.83769662537,NA,24150.8047931668,1.17330875708671,0.992335503452356,233556.103535437,64993.4794761883,36906.0900902366,26945.3601720956,9655.01423747341,30328.134437912,15671.5800664544,14296.1116068051,11658.741090053,2619.04910057744,-116.352020140318,32002.3799484258,9524.67943649424,953.430693820299,2430.68644960234,616.104236030298,335.842157531487,3245.38689047263,2286.37785547049,4402.94492767141,3753.81562099502,1532.44214303947,8385.77362314439,8350.1050066858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25588.8006627321
Jul 2008,199252.79786938,150879.259586172,125812.924833409,85860.0529447502,27028.6583747907,31249.5169359682,13555.5345678729,16640.3872063723,NA,14.4660040392942,5.92044608869373,3148.97778602336,2749.38633191529,NA,17766.9945291935,1.19524042444334,0.979447082366939,226778.942386686,64952.1628209572,37066.9715193669,27309.9204930185,9455.41471555275,30241.1834350439,15747.5639675552,14150.4517294884,11620.5711599494,2512.12230545947,-13.3500714634271,32150.5926473573,9544.08722203626,986.248602107617,2464.83576566009,603.55523152739,327.425089750043,3221.75864004437,2300.09058153634,4446.92753872909,3756.75618783209,1537.51335726953,8271.06397452316,8237.46884849742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25668.8700503066
Aug 2008,198725.176614537,150782.922856902,125094.039012731,85775.4459262268,26948.5404079159,31037.8037175782,14560.4606388231,17532.587467063,NA,15.6274894637386,5.78593762356592,3131.29256453458,3032.2337418013,NA,10276.046066305,1.20429302294999,0.966639665320381,224802.945309484,64858.4615414315,36975.9632371243,27343.1202034853,9335.95379840802,30184.8081080439,15798.886967164,13981.9479630429,11507.3503074614,2457.04887758537,68.1629693033659,32018.4513365722,9576.12375189458,1005.01662759873,2459.49627042946,601.75155675612,323.00200549215,3199.78259740403,2312.70082690055,4465.22753744669,3758.17418866729,1536.8961428749,8149.33858147549,8116.45817257726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25743.4848594703
Sep 2008,198167.725516084,150412.817556925,124251.03615386,85571.401129023,26794.5012172933,30969.6793464536,14517.004793304,17299.0253265648,NA,15.6065064969672,5.79361628774035,3051.72964944205,2245.3799262834,NA,1677.95940450147,1.20046655260666,0.953913252312679,227628.11230383,64712.3756376112,36633.0652435088,27044.9593034962,9296.63148603923,30159.0084569121,15825.5490652808,13790.6003074687,11319.0785325892,2453.82881695516,128.187102160061,31605.9560160705,9620.78902606916,1009.73477029365,2414.66796391045,610.693211716489,322.572904757807,3179.4587625516,2324.20859156311,4457.84492382421,3758.06962350062,1530.59049985557,8020.59744400135,7987.07297892532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25812.6450902231
Oct 2008,197580.444574021,149768.943686241,123283.916256797,85247.9185531388,26566.540802923,31045.1438225946,13425.1670313157,15939.7007848777,NA,14.40305513898,5.943482081217,2910.28904074578,388.824885361597,NA,-8027.26545621721,1.18376101341335,0.941267843343839,235254.443369723,64513.9051094964,36038.2775385206,26415.4377930511,9337.44777844636,30163.7844816486,15827.5502619056,13576.4087627658,11055.7558353327,2502.46212356883,166.722327106659,30913.1066858524,9678.08304456002,1000.40303019236,2330.35084610307,630.380196408497,326.137787547014,3160.78713548707,2334.61387552404,4424.77969786164,3756.44249233207,1518.59642821157,7884.84056210075,7849.31326754159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25876.3507425651
Nov 2008,195575.840907989,148917.992453889,122202.374089933,84690.5839943136,26382.9200971381,30985.6520746839,12899.3323173319,15244.5940607977,NA,13.8749009452482,5.94833696867341,2927.96210801238,-590.682538890053,NA,-15069.122579234,1.16676386855501,0.932155608593749,238312.193608904,64174.6086453454,35398.6224583831,25758.9790706515,9359.56601771338,30124.8901265962,15885.8878646326,13434.3043045157,10860.8582845191,2556.27385754562,142.814388013314,30126.0643389086,9657.84426576273,986.017822522769,2294.50843207392,640.016795275126,326.925667584056,3176.52887710564,2320.75478987124,4393.67861797477,3743.20384029088,1509.15058914189,7834.52092005004,7799.13838903947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25919.7640987268
Dec 2008,192153.91451799,147859.96385987,121006.40965327,83899.3974525475,26243.6390999389,30791.2041027215,12939.5006513524,15213.7051543247,NA,14.0220439157718,5.80818095010958,3104.74885124185,-693.142346471545,NA,-19447.6119645488,1.14947511803164,0.926576548062411,236801.363021372,63694.4862451583,34714.1000030962,25075.5831362974,9362.98620384026,30042.3253917552,16000.5618734618,13364.2869327184,10734.3858801482,2615.26401888555,56.4632848800265,29244.828975239,9560.07268967726,966.579147284871,2307.14072182301,639.603008316377,324.93654486893,3226.68398740729,2282.63133460472,4364.54168416359,3718.35366737705,1502.25298264655,7869.6385178492,7836.54834341894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25942.8851587081
Jan 2009,187314.665404021,146594.857904183,119696.022946807,82874.3589278405,26148.6978113253,30461.7999067075,13545.6720333773,15847.0340654587,2703.2269430935,14.8444840505508,5.52301402552551,3440.64927043421,81.445462617121,-1303.29322050082,-21162.7336121618,1.13189476184323,0.924530661749826,230721.951607127,63073.5379089351,33984.7101726601,24365.2499899889,9347.70833682702,29916.0902771255,16171.5722883932,13366.356647374,10676.3386222202,2679.43260758861,-92.330982293204,28269.4005948438,9384.76831630364,942.087004478669,2368.24771535033,629.138835532248,320.170419401639,3311.25246639203,2220.24350972449,4337.36889642811,3681.89197359057,1497.90360872554,7990.19335549825,7961.54313068002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25945.7139225091
Feb 2009,184472.554072513,145901.212987124,118786.634060086,82287.5301007834,26089.0141306779,30256.0989276734,13211.7108538506,15571.5907441482,2758.55673577337,14.5667310463325,5.43446177523536,3623.88742240664,627.508317926447,-1064.8233051252,-19131.4638149437,1.10357860141371,0.90562119385931,226532.135048221,62610.147393178,33398.330085556,23761.4792109201,9367.35761745345,29796.2137906239,16293.8956758312,13297.6065905074,10571.072841073,2717.90029907292,-265.031312366609,27602.7430536122,9292.86598573251,941.648715418117,2339.83867721941,623.41866568703,317.351073483587,3335.45523634419,2189.71392121106,4347.04902717316,3660.85756995102,1493.63855870113,8012.68704828683,7986.88447948528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25973.6356715775
Mar 2009,183627.580523465,145779.029108693,118278.242993107,82138.9109713761,26064.5880579968,30174.1011656191,11937.6171127722,14387.3751903931,2869.21632113312,13.1887849031167,5.54252419923913,3654.46330715915,945.046219456432,-587.883474373978,-13353.8025728945,1.06452663674306,0.869848144390863,224231.913344652,62304.3146978869,32954.9597417839,23264.2707990909,9421.93404571953,29682.6959322506,16367.5320357756,13158.0367621186,10418.5885367068,2730.66709333847,-461.637705340187,27244.856351544,9284.36569796385,965.264280103214,2221.91360743025,622.442498780721,316.478507114775,3299.29229726378,2191.04256906445,4393.58207639872,3655.25045645841,1489.45783257333,7937.11959621492,7912.57238983469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26026.6504059134
Apr 2009,184779.744756877,146228.306268891,118170.849745871,82428.5015396187,26075.419593282,30215.8066205447,9723.3908101421,12294.3874041936,3035.20569917275,10.7106456209035,5.84720129753682,3532.37692469175,1034.05916720708,127.526271752862,-3829.74988601438,1.01473886783131,0.817211513344486,223821.286496422,62156.0398230619,32654.5991413438,22873.6247545015,9511.43762162528,29575.5367020055,16392.4813682266,12947.6471622078,10218.8857091214,2717.73299038527,-682.150161213941,27195.7404886395,9359.26745299769,1012.93369853396,2014.47250598285,626.210334813322,317.552720295203,3202.76364915079,2224.22945328464,4476.96804410482,3665.07063311274,1485.36143034213,7763.49099928254,7738.60686172828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26104.7581255168
May 2009,185630.427247572,146524.495857272,118155.289124659,82630.5980269653,26131.6127821418,30112.6280188676,8958.29112687801,11479.0999044985,3039.29876930309,9.90812658467258,5.96296959895863,3494.32263555609,1148.26802873943,395.984004469925,4404.32570021644,0.966237774729888,0.766143720574527,225790.414912048,62062.9412370592,32626.0596352259,22816.494677478,9541.23529938275,29509.0943679401,16435.6076751694,12795.3143905742,10069.295720384,2713.69972185802,-826.165654271923,27360.9061564337,9357.79230200788,1041.90077924118,1896.75785113386,629.244542711481,318.656733368908,3128.05875025945,2235.60408437621,4515.33850295273,3686.97270244177,1483.56625702773,7652.21560058754,7627.16033340547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26127.9664612801
Jun 2009,186179.62799555,146667.597873837,118231.56112947,82745.200433416,26233.1676245761,29864.5653605877,9642.31806297988,11941.5126913079,2881.49553152416,10.7812277944239,5.88982910350455,3540.30043975216,1287.67280405349,217.489723777213,11348.4241857979,0.919023357438804,0.716644766080988,230139.298591531,62025.0189398788,32869.3412234302,23092.8805680205,9511.32707899196,29483.3689300544,16496.910956604,12701.038447218,9969.81857049454,2718.56728775671,-893.684184514136,27740.3533549268,9279.94024499442,1052.16552222486,1868.76964288328,631.545122475197,319.790546335889,3075.17760058976,2225.16646233914,4508.69345294245,3720.95666444549,1484.07231263014,7603.29340012991,7578.23280486625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26096.2754132031
Jul 2009,186427.347000811,146657.612318586,118399.665760305,82772.3087589707,26380.084120585,29471.6186457052,11775.4716184477,13681.6257646219,2561.79598583595,13.3299492501575,5.6277798111746,3670.31033727998,1452.27349314926,-407.956570325275,17002.5455707301,0.873095615958058,0.668714649863867,236867.93753487,62042.2729315208,33384.4439059567,23702.782426129,9421.7129604529,29498.3603883483,16576.3912125306,12664.819332139,9920.454259453,2732.33568808136,-884.70575194058,28334.0820841186,9125.71128195733,1043.72792748501,1930.50788123111,633.112074104471,320.954159196148,3044.12020014172,2192.91658717345,4457.03289407399,3767.02251912392,1486.87959714936,7616.72439790967,7591.82427611065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26009.684981286
